"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"C:\temp\netlogo-paper\model.nlogo"
"no_migration_30y"
"02/20/2026 23:18:22:333 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","share-muslim-incoming","muslim-birth-rate","non-muslim-birth-rate","coverage-coefficient","agents-coming","agents-leaving","[step]","count turtles","count turtles with [religion = ""muslim""]","count turtles with [religion = ""non-muslim""]","ifelse-value (count turtles = 0) [0] [count turtles with [religion = ""muslim""] / count turtles]"
"49","0.52","2.81","1.56","1","0","0","13","649","69","580","0.10631741140215717"
"43","0.52","2.81","1.56","1","0","0","23","609","85","524","0.13957307060755336"
"46","0.52","2.81","1.56","1","0","0","15","651","62","589","0.09523809523809523"
"52","0.52","2.81","1.56","1","0","0","0","670","63","607","0.09402985074626866"
"41","0.52","2.81","1.56","1","0","0","29","606","79","527","0.13036303630363036"
"49","0.52","2.81","1.56","1","0","0","14","653","70","583","0.10719754977029096"
"44","0.52","2.81","1.56","1","0","0","20","617","71","546","0.11507293354943274"
"45","0.52","2.81","1.56","1","0","0","16","634","83","551","0.1309148264984227"
"43","0.52","2.81","1.56","1","0","0","24","609","86","523","0.1412151067323481"
"47","0.52","2.81","1.56","1","0","0","15","633","80","553","0.1263823064770932"
"52","0.52","2.81","1.56","1","0","0","1","666","65","601","0.09759759759759759"
"46","0.52","2.81","1.56","1","0","0","16","648","62","586","0.09567901234567901"
"48","0.52","2.81","1.56","1","0","0","10","659","89","570","0.13505311077389984"
"40","0.52","2.81","1.56","1","0","0","30","573","37","536","0.06457242582897033"
"49","0.52","2.81","1.56","1","0","0","15","651","69","582","0.10599078341013825"
"41","0.52","2.81","1.56","1","0","0","30","607","78","529","0.128500823723229"
"44","0.52","2.81","1.56","1","0","0","21","614","73","541","0.11889250814332247"
"50","0.52","2.81","1.56","1","0","0","10","645","76","569","0.11782945736434108"
"43","0.52","2.81","1.56","1","0","0","25","605","87","518","0.14380165289256197"
"51","0.52","2.81","1.56","1","0","0","1","658","76","582","0.11550151975683891"
"47","0.52","2.81","1.56","1","0","0","16","625","80","545","0.128"
"52","0.52","2.81","1.56","1","0","0","2","668","66","602","0.09880239520958084"
"52","0.52","2.81","1.56","1","0","0","3","671","67","604","0.09985096870342772"
"49","0.52","2.81","1.56","1","0","0","16","652","69","583","0.1058282208588957"
"51","0.52","2.81","1.56","1","0","0","2","655","77","578","0.11755725190839694"
"45","0.52","2.81","1.56","1","0","0","17","633","82","551","0.12954186413902052"
"48","0.52","2.81","1.56","1","0","0","11","654","88","566","0.1345565749235474"
"50","0.52","2.81","1.56","1","0","0","11","639","74","565","0.11580594679186229"
"53","0.52","2.81","1.56","1","0","0","0","670","68","602","0.10149253731343283"
"46","0.52","2.81","1.56","1","0","0","17","643","61","582","0.09486780715396578"
"54","0.52","2.81","1.56","1","0","0","0","670","74","596","0.11044776119402985"
"52","0.52","2.81","1.56","1","0","0","4","659","67","592","0.10166919575113809"
"49","0.52","2.81","1.56","1","0","0","17","650","69","581","0.10615384615384615"
"51","0.52","2.81","1.56","1","0","0","3","656","80","576","0.12195121951219512"
"52","0.52","2.81","1.56","1","0","0","5","657","68","589","0.1035007610350076"
"49","0.52","2.81","1.56","1","0","0","18","647","68","579","0.10510046367851623"
"50","0.52","2.81","1.56","1","0","0","12","636","75","561","0.1179245283018868"
"45","0.52","2.81","1.56","1","0","0","18","624","81","543","0.12980769230769232"
"47","0.52","2.81","1.56","1","0","0","17","620","81","539","0.13064516129032258"
"48","0.52","2.81","1.56","1","0","0","12","650","86","564","0.13230769230769232"
"43","0.52","2.81","1.56","1","0","0","26","607","87","520","0.14332784184514002"
"54","0.52","2.81","1.56","1","0","0","1","654","71","583","0.10856269113149847"
"53","0.52","2.81","1.56","1","0","0","1","657","67","590","0.1019786910197869"
"52","0.52","2.81","1.56","1","0","0","6","651","66","585","0.10138248847926268"
"49","0.52","2.81","1.56","1","0","0","19","650","67","583","0.10307692307692308"
"50","0.52","2.81","1.56","1","0","0","13","630","75","555","0.11904761904761904"
"45","0.52","2.81","1.56","1","0","0","19","620","80","540","0.12903225806451613"
"54","0.52","2.81","1.56","1","0","0","2","652","71","581","0.10889570552147239"
"53","0.52","2.81","1.56","1","0","0","2","657","67","590","0.1019786910197869"
"49","0.52","2.81","1.56","1","0","0","20","646","67","579","0.10371517027863777"
"52","0.52","2.81","1.56","1","0","0","7","649","66","583","0.1016949152542373"
"50","0.52","2.81","1.56","1","0","0","14","630","73","557","0.11587301587301588"
"53","0.52","2.81","1.56","1","0","0","3","648","66","582","0.10185185185185185"
"49","0.52","2.81","1.56","1","0","0","21","652","70","582","0.10736196319018405"
"50","0.52","2.81","1.56","1","0","0","15","630","74","556","0.11746031746031746"
"49","0.52","2.81","1.56","1","0","0","22","651","71","580","0.10906298003072197"
"53","0.52","2.81","1.56","1","0","0","4","644","65","579","0.10093167701863354"
"50","0.52","2.81","1.56","1","0","0","16","632","74","558","0.11708860759493671"
"49","0.52","2.81","1.56","1","0","0","23","654","71","583","0.10856269113149847"
"50","0.52","2.81","1.56","1","0","0","17","626","71","555","0.1134185303514377"
"53","0.52","2.81","1.56","1","0","0","5","632","65","567","0.10284810126582279"
"49","0.52","2.81","1.56","1","0","0","24","655","70","585","0.10687022900763359"
"50","0.52","2.81","1.56","1","0","0","18","615","68","547","0.11056910569105691"
"49","0.52","2.81","1.56","1","0","0","25","654","68","586","0.10397553516819572"
"50","0.52","2.81","1.56","1","0","0","19","616","69","547","0.11201298701298701"
"49","0.52","2.81","1.56","1","0","0","26","651","69","582","0.10599078341013825"
"50","0.52","2.81","1.56","1","0","0","20","611","69","542","0.11292962356792144"
"49","0.52","2.81","1.56","1","0","0","27","647","69","578","0.10664605873261206"
"50","0.52","2.81","1.56","1","0","0","21","617","71","546","0.11507293354943274"
"44","0.52","2.81","1.56","1","0","0","22","610","73","537","0.11967213114754098"
"52","0.52","2.81","1.56","1","0","0","8","643","66","577","0.1026438569206843"
"49","0.52","2.81","1.56","1","0","0","28","646","69","577","0.10681114551083591"
"51","0.52","2.81","1.56","1","0","0","4","650","78","572","0.12"
"50","0.52","2.81","1.56","1","0","0","22","611","69","542","0.11292962356792144"
"47","0.52","2.81","1.56","1","0","0","18","612","80","532","0.13071895424836602"
"45","0.52","2.81","1.56","1","0","0","20","614","76","538","0.1237785016286645"
"53","0.52","2.81","1.56","1","0","0","6","629","66","563","0.10492845786963434"
"52","0.52","2.81","1.56","1","0","0","9","643","66","577","0.1026438569206843"
"49","0.52","2.81","1.56","1","0","0","29","642","67","575","0.1043613707165109"
"51","0.52","2.81","1.56","1","0","0","5","651","81","570","0.12442396313364056"
"50","0.52","2.81","1.56","1","0","0","23","610","69","541","0.11311475409836065"
"53","0.52","2.81","1.56","1","0","0","7","628","63","565","0.10031847133757962"
"49","0.52","2.81","1.56","1","0","0","30","643","68","575","0.1057542768273717"
"50","0.52","2.81","1.56","1","0","0","24","608","70","538","0.11513157894736842"
"50","0.52","2.81","1.56","1","0","0","25","606","70","536","0.11551155115511551"
"50","0.52","2.81","1.56","1","0","0","26","596","67","529","0.11241610738255034"
"50","0.52","2.81","1.56","1","0","0","27","594","68","526","0.11447811447811448"
"50","0.52","2.81","1.56","1","0","0","28","592","67","525","0.11317567567567567"
"50","0.52","2.81","1.56","1","0","0","29","584","66","518","0.11301369863013698"
"50","0.52","2.81","1.56","1","0","0","30","575","67","508","0.11652173913043479"
"43","0.52","2.81","1.56","1","0","0","27","597","88","509","0.1474036850921273"
"53","0.52","2.81","1.56","1","0","0","8","622","62","560","0.09967845659163987"
"46","0.52","2.81","1.56","1","0","0","18","644","62","582","0.09627329192546584"
"54","0.52","2.81","1.56","1","0","0","3","651","72","579","0.11059907834101383"
"52","0.52","2.81","1.56","1","0","0","10","645","68","577","0.10542635658914729"
"51","0.52","2.81","1.56","1","0","0","6","654","85","569","0.12996941896024464"
"48","0.52","2.81","1.56","1","0","0","13","655","88","567","0.13435114503816795"
"55","0.52","2.81","1.56","1","0","0","0","670","68","602","0.10149253731343283"
"43","0.52","2.81","1.56","1","0","0","28","601","92","509","0.15307820299500832"
"54","0.52","2.81","1.56","1","0","0","4","648","72","576","0.1111111111111111"
"52","0.52","2.81","1.56","1","0","0","11","643","66","577","0.1026438569206843"
"46","0.52","2.81","1.56","1","0","0","19","644","63","581","0.09782608695652174"
"53","0.52","2.81","1.56","1","0","0","9","621","61","560","0.09822866344605476"
"51","0.52","2.81","1.56","1","0","0","7","654","85","569","0.12996941896024464"
"55","0.52","2.81","1.56","1","0","0","1","663","68","595","0.10256410256410256"
"52","0.52","2.81","1.56","1","0","0","12","645","67","578","0.10387596899224806"
"53","0.52","2.81","1.56","1","0","0","10","619","61","558","0.09854604200323101"
"55","0.52","2.81","1.56","1","0","0","2","657","69","588","0.1050228310502283"
"53","0.52","2.81","1.56","1","0","0","11","618","60","558","0.0970873786407767"
"52","0.52","2.81","1.56","1","0","0","13","641","67","574","0.10452418096723869"
"53","0.52","2.81","1.56","1","0","0","12","620","61","559","0.09838709677419355"
"52","0.52","2.81","1.56","1","0","0","14","637","67","570","0.10518053375196232"
"52","0.52","2.81","1.56","1","0","0","15","639","68","571","0.10641627543035993"
"53","0.52","2.81","1.56","1","0","0","13","628","63","565","0.10031847133757962"
"52","0.52","2.81","1.56","1","0","0","16","636","68","568","0.1069182389937107"
"53","0.52","2.81","1.56","1","0","0","14","624","60","564","0.09615384615384616"
"53","0.52","2.81","1.56","1","0","0","15","623","61","562","0.09791332263242375"
"52","0.52","2.81","1.56","1","0","0","17","636","69","567","0.10849056603773585"
"53","0.52","2.81","1.56","1","0","0","16","622","62","560","0.09967845659163987"
"52","0.52","2.81","1.56","1","0","0","18","634","67","567","0.1056782334384858"
"53","0.52","2.81","1.56","1","0","0","17","623","61","562","0.09791332263242375"
"52","0.52","2.81","1.56","1","0","0","19","626","66","560","0.10543130990415335"
"52","0.52","2.81","1.56","1","0","0","20","620","66","554","0.1064516129032258"
"53","0.52","2.81","1.56","1","0","0","18","621","61","560","0.09822866344605476"
"52","0.52","2.81","1.56","1","0","0","21","614","66","548","0.10749185667752444"
"53","0.52","2.81","1.56","1","0","0","19","629","60","569","0.09538950715421304"
"55","0.52","2.81","1.56","1","0","0","3","648","66","582","0.10185185185185185"
"54","0.52","2.81","1.56","1","0","0","5","650","71","579","0.10923076923076923"
"45","0.52","2.81","1.56","1","0","0","21","609","78","531","0.12807881773399016"
"47","0.52","2.81","1.56","1","0","0","19","615","81","534","0.13170731707317074"
"48","0.52","2.81","1.56","1","0","0","14","655","89","566","0.13587786259541984"
"51","0.52","2.81","1.56","1","0","0","8","655","85","570","0.1297709923664122"
"54","0.52","2.81","1.56","1","0","0","6","646","71","575","0.10990712074303406"
"44","0.52","2.81","1.56","1","0","0","23","604","73","531","0.12086092715231789"
"55","0.52","2.81","1.56","1","0","0","4","644","65","579","0.10093167701863354"
"53","0.52","2.81","1.56","1","0","0","20","624","59","565","0.09455128205128205"
"52","0.52","2.81","1.56","1","0","0","22","610","66","544","0.10819672131147541"
"48","0.52","2.81","1.56","1","0","0","15","653","88","565","0.13476263399693722"
"51","0.52","2.81","1.56","1","0","0","9","655","85","570","0.1297709923664122"
"54","0.52","2.81","1.56","1","0","0","7","646","73","573","0.1130030959752322"
"55","0.52","2.81","1.56","1","0","0","5","643","67","576","0.104199066874028"
"44","0.52","2.81","1.56","1","0","0","24","599","73","526","0.12186978297161936"
"53","0.52","2.81","1.56","1","0","0","21","626","58","568","0.0926517571884984"
"52","0.52","2.81","1.56","1","0","0","23","610","65","545","0.10655737704918032"
"51","0.52","2.81","1.56","1","0","0","10","657","83","574","0.1263318112633181"
"55","0.52","2.81","1.56","1","0","0","6","647","69","578","0.10664605873261206"
"52","0.52","2.81","1.56","1","0","0","24","606","64","542","0.10561056105610561"
"44","0.52","2.81","1.56","1","0","0","25","595","73","522","0.1226890756302521"
"53","0.52","2.81","1.56","1","0","0","22","624","57","567","0.09134615384615384"
"51","0.52","2.81","1.56","1","0","0","11","659","83","576","0.125948406676783"
"55","0.52","2.81","1.56","1","0","0","7","643","71","572","0.1104199066874028"
"52","0.52","2.81","1.56","1","0","0","25","604","64","540","0.10596026490066225"
"44","0.52","2.81","1.56","1","0","0","26","581","72","509","0.12392426850258176"
"53","0.52","2.81","1.56","1","0","0","23","619","55","564","0.0888529886914378"
"51","0.52","2.81","1.56","1","0","0","12","660","86","574","0.1303030303030303"
"55","0.52","2.81","1.56","1","0","0","8","640","72","568","0.1125"
"52","0.52","2.81","1.56","1","0","0","26","599","64","535","0.10684474123539232"
"44","0.52","2.81","1.56","1","0","0","27","579","72","507","0.12435233160621761"
"55","0.52","2.81","1.56","1","0","0","9","634","73","561","0.11514195583596215"
"53","0.52","2.81","1.56","1","0","0","24","622","56","566","0.09003215434083602"
"51","0.52","2.81","1.56","1","0","0","13","660","88","572","0.13333333333333333"
"52","0.52","2.81","1.56","1","0","0","27","592","63","529","0.10641891891891891"
"44","0.52","2.81","1.56","1","0","0","28","574","74","500","0.1289198606271777"
"43","0.52","2.81","1.56","1","0","0","29","597","92","505","0.1541038525963149"
"53","0.52","2.81","1.56","1","0","0","25","622","56","566","0.09003215434083602"
"51","0.52","2.81","1.56","1","0","0","14","655","88","567","0.13435114503816795"
"47","0.52","2.81","1.56","1","0","0","20","611","80","531","0.1309328968903437"
"52","0.52","2.81","1.56","1","0","0","28","590","61","529","0.10338983050847457"
"55","0.52","2.81","1.56","1","0","0","10","623","70","553","0.11235955056179775"
"56","0.52","2.81","1.56","1","0","0","0","670","73","597","0.10895522388059702"
"48","0.52","2.81","1.56","1","0","0","16","653","89","564","0.1362940275650842"
"44","0.52","2.81","1.56","1","0","0","29","573","74","499","0.12914485165794065"
"53","0.52","2.81","1.56","1","0","0","26","623","58","565","0.09309791332263243"
"51","0.52","2.81","1.56","1","0","0","15","653","89","564","0.1362940275650842"
"52","0.52","2.81","1.56","1","0","0","29","589","62","527","0.10526315789473684"
"55","0.52","2.81","1.56","1","0","0","11","621","70","551","0.11272141706924316"
"56","0.52","2.81","1.56","1","0","0","1","666","77","589","0.11561561561561562"
"44","0.52","2.81","1.56","1","0","0","30","566","71","495","0.1254416961130742"
"53","0.52","2.81","1.56","1","0","0","27","623","58","565","0.09309791332263243"
"55","0.52","2.81","1.56","1","0","0","12","620","70","550","0.11290322580645161"
"52","0.52","2.81","1.56","1","0","0","30","591","63","528","0.1065989847715736"
"51","0.52","2.81","1.56","1","0","0","16","651","89","562","0.13671274961597543"
"53","0.52","2.81","1.56","1","0","0","28","619","57","562","0.09208400646203554"
"56","0.52","2.81","1.56","1","0","0","2","668","80","588","0.11976047904191617"
"55","0.52","2.81","1.56","1","0","0","13","624","71","553","0.11378205128205128"
"51","0.52","2.81","1.56","1","0","0","17","652","89","563","0.13650306748466257"
"53","0.52","2.81","1.56","1","0","0","29","620","59","561","0.09516129032258064"
"56","0.52","2.81","1.56","1","0","0","3","664","81","583","0.12198795180722892"
"55","0.52","2.81","1.56","1","0","0","14","622","69","553","0.11093247588424437"
"51","0.52","2.81","1.56","1","0","0","18","652","90","562","0.13803680981595093"
"57","0.52","2.81","1.56","1","0","0","0","670","61","609","0.09104477611940298"
"55","0.52","2.81","1.56","1","0","0","15","611","69","542","0.11292962356792144"
"53","0.52","2.81","1.56","1","0","0","30","617","58","559","0.0940032414910859"
"54","0.52","2.81","1.56","1","0","0","8","642","74","568","0.11526479750778816"
"51","0.52","2.81","1.56","1","0","0","19","651","91","560","0.13978494623655913"
"46","0.52","2.81","1.56","1","0","0","20","642","63","579","0.09813084112149532"
"56","0.52","2.81","1.56","1","0","0","4","660","81","579","0.12272727272727273"
"45","0.52","2.81","1.56","1","0","0","22","612","79","533","0.12908496732026145"
"47","0.52","2.81","1.56","1","0","0","21","603","78","525","0.12935323383084577"
"48","0.52","2.81","1.56","1","0","0","17","655","93","562","0.14198473282442747"
"55","0.52","2.81","1.56","1","0","0","16","604","69","535","0.11423841059602649"
"54","0.52","2.81","1.56","1","0","0","9","643","74","569","0.1150855365474339"
"51","0.52","2.81","1.56","1","0","0","20","649","93","556","0.14329738058551617"
"56","0.52","2.81","1.56","1","0","0","5","660","81","579","0.12272727272727273"
"55","0.52","2.81","1.56","1","0","0","17","604","69","535","0.11423841059602649"
"54","0.52","2.81","1.56","1","0","0","10","639","75","564","0.11737089201877934"
"55","0.52","2.81","1.56","1","0","0","18","598","69","529","0.11538461538461539"
"55","0.52","2.81","1.56","1","0","0","19","594","69","525","0.11616161616161616"
"54","0.52","2.81","1.56","1","0","0","11","634","74","560","0.1167192429022082"
"55","0.52","2.81","1.56","1","0","0","20","593","71","522","0.11973018549747048"
"54","0.52","2.81","1.56","1","0","0","12","636","74","562","0.11635220125786164"
"55","0.52","2.81","1.56","1","0","0","21","584","71","513","0.12157534246575342"
"54","0.52","2.81","1.56","1","0","0","13","636","76","560","0.11949685534591195"
"55","0.52","2.81","1.56","1","0","0","22","586","72","514","0.12286689419795221"
"54","0.52","2.81","1.56","1","0","0","14","638","75","563","0.11755485893416928"
"55","0.52","2.81","1.56","1","0","0","23","582","73","509","0.1254295532646048"
"54","0.52","2.81","1.56","1","0","0","15","637","73","564","0.11459968602825746"
"55","0.52","2.81","1.56","1","0","0","24","579","75","504","0.12953367875647667"
"55","0.52","2.81","1.56","1","0","0","25","574","76","498","0.13240418118466898"
"54","0.52","2.81","1.56","1","0","0","16","637","71","566","0.11145996860282574"
"55","0.52","2.81","1.56","1","0","0","26","577","76","501","0.1317157712305026"
"54","0.52","2.81","1.56","1","0","0","17","639","71","568","0.1111111111111111"
"55","0.52","2.81","1.56","1","0","0","27","574","76","498","0.13240418118466898"
"54","0.52","2.81","1.56","1","0","0","18","640","73","567","0.1140625"
"54","0.52","2.81","1.56","1","0","0","19","639","74","565","0.11580594679186229"
"54","0.52","2.81","1.56","1","0","0","20","641","75","566","0.11700468018720749"
"54","0.52","2.81","1.56","1","0","0","21","643","77","566","0.11975116640746501"
"54","0.52","2.81","1.56","1","0","0","22","642","77","565","0.11993769470404984"
"57","0.52","2.81","1.56","1","0","0","1","670","62","608","0.09253731343283582"
"51","0.52","2.81","1.56","1","0","0","21","648","95","553","0.14660493827160495"
"43","0.52","2.81","1.56","1","0","0","30","592","92","500","0.1554054054054054"
"46","0.52","2.81","1.56","1","0","0","21","638","62","576","0.09717868338557993"
"54","0.52","2.81","1.56","1","0","0","23","639","76","563","0.1189358372456964"
"55","0.52","2.81","1.56","1","0","0","28","570","76","494","0.13333333333333333"
"47","0.52","2.81","1.56","1","0","0","22","595","77","518","0.12941176470588237"
"51","0.52","2.81","1.56","1","0","0","22","641","95","546","0.1482059282371295"
"56","0.52","2.81","1.56","1","0","0","6","658","81","577","0.12310030395136778"
"57","0.52","2.81","1.56","1","0","0","2","663","63","600","0.09502262443438914"
"59","0.52","2.81","1.56","1","0","0","0","670","65","605","0.09701492537313433"
"45","0.52","2.81","1.56","1","0","0","23","614","79","535","0.12866449511400652"
"55","0.52","2.81","1.56","1","0","0","29","571","77","494","0.13485113835376533"
"48","0.52","2.81","1.56","1","0","0","18","657","93","564","0.1415525114155251"
"56","0.52","2.81","1.56","1","0","0","7","654","82","572","0.12538226299694188"
"54","0.52","2.81","1.56","1","0","0","24","641","77","564","0.12012480499219969"
"55","0.52","2.81","1.56","1","0","0","30","573","80","493","0.13961605584642234"
"59","0.52","2.81","1.56","1","0","0","1","664","65","599","0.09789156626506024"
"51","0.52","2.81","1.56","1","0","0","23","640","94","546","0.146875"
"60","0.52","2.81","1.56","1","0","0","0","670","67","603","0.1"
"48","0.52","2.81","1.56","1","0","0","19","650","92","558","0.14153846153846153"
"56","0.52","2.81","1.56","1","0","0","8","660","83","577","0.12575757575757576"
"51","0.52","2.81","1.56","1","0","0","24","642","95","547","0.14797507788161993"
"54","0.52","2.81","1.56","1","0","0","25","630","77","553","0.12222222222222222"
"59","0.52","2.81","1.56","1","0","0","2","656","65","591","0.09908536585365854"
"60","0.52","2.81","1.56","1","0","0","1","664","66","598","0.09939759036144578"
"56","0.52","2.81","1.56","1","0","0","9","667","86","581","0.12893553223388307"
"54","0.52","2.81","1.56","1","0","0","26","634","78","556","0.12302839116719243"
"51","0.52","2.81","1.56","1","0","0","25","636","97","539","0.15251572327044025"
"59","0.52","2.81","1.56","1","0","0","3","650","67","583","0.10307692307692308"
"60","0.52","2.81","1.56","1","0","0","2","660","62","598","0.09393939393939393"
"54","0.52","2.81","1.56","1","0","0","27","641","80","561","0.12480499219968799"
"51","0.52","2.81","1.56","1","0","0","26","635","99","536","0.15590551181102363"
"59","0.52","2.81","1.56","1","0","0","4","643","67","576","0.104199066874028"
"54","0.52","2.81","1.56","1","0","0","28","637","78","559","0.12244897959183673"
"59","0.52","2.81","1.56","1","0","0","5","650","68","582","0.10461538461538461"
"54","0.52","2.81","1.56","1","0","0","29","636","78","558","0.12264150943396226"
"59","0.52","2.81","1.56","1","0","0","6","648","70","578","0.10802469135802469"
"54","0.52","2.81","1.56","1","0","0","30","636","78","558","0.12264150943396226"
"59","0.52","2.81","1.56","1","0","0","7","646","72","574","0.11145510835913312"
"51","0.52","2.81","1.56","1","0","0","27","637","103","534","0.16169544740973313"
"56","0.52","2.81","1.56","1","0","0","10","665","87","578","0.13082706766917293"
"60","0.52","2.81","1.56","1","0","0","3","660","62","598","0.09393939393939393"
"57","0.52","2.81","1.56","1","0","0","3","661","62","599","0.09379727685325265"
"61","0.52","2.81","1.56","1","0","0","0","670","57","613","0.08507462686567165"
"46","0.52","2.81","1.56","1","0","0","22","630","61","569","0.09682539682539683"
"58","0.52","2.81","1.56","1","0","0","0","670","88","582","0.13134328358208955"
"62","0.52","2.81","1.56","1","0","0","0","670","59","611","0.0880597014925373"
"60","0.52","2.81","1.56","1","0","0","4","657","62","595","0.0943683409436834"
"61","0.52","2.81","1.56","1","0","0","1","659","56","603","0.08497723823975721"
"62","0.52","2.81","1.56","1","0","0","1","666","56","610","0.08408408408408409"
"58","0.52","2.81","1.56","1","0","0","1","672","89","583","0.1324404761904762"
"61","0.52","2.81","1.56","1","0","0","2","661","57","604","0.08623298033282904"
"62","0.52","2.81","1.56","1","0","0","2","665","57","608","0.08571428571428572"
"58","0.52","2.81","1.56","1","0","0","2","666","88","578","0.13213213213213212"
"61","0.52","2.81","1.56","1","0","0","3","659","55","604","0.0834597875569044"
"58","0.52","2.81","1.56","1","0","0","3","659","88","571","0.13353566009104703"
"61","0.52","2.81","1.56","1","0","0","4","661","56","605","0.08472012102874432"
"58","0.52","2.81","1.56","1","0","0","4","654","85","569","0.12996941896024464"
"61","0.52","2.81","1.56","1","0","0","5","665","56","609","0.08421052631578947"
"58","0.52","2.81","1.56","1","0","0","5","650","85","565","0.13076923076923078"
"61","0.52","2.81","1.56","1","0","0","6","666","56","610","0.08408408408408409"
"58","0.52","2.81","1.56","1","0","0","6","649","84","565","0.12942989214175654"
"61","0.52","2.81","1.56","1","0","0","7","662","57","605","0.08610271903323263"
"58","0.52","2.81","1.56","1","0","0","7","645","84","561","0.13023255813953488"
"61","0.52","2.81","1.56","1","0","0","8","661","59","602","0.08925869894099848"
"58","0.52","2.81","1.56","1","0","0","8","641","84","557","0.1310452418096724"
"61","0.52","2.81","1.56","1","0","0","9","664","58","606","0.08734939759036145"
"61","0.52","2.81","1.56","1","0","0","10","666","58","608","0.08708708708708708"
"56","0.52","2.81","1.56","1","0","0","11","662","86","576","0.1299093655589124"
"46","0.52","2.81","1.56","1","0","0","23","631","61","570","0.09667194928684628"
"60","0.52","2.81","1.56","1","0","0","5","647","62","585","0.09582689335394126"
"62","0.52","2.81","1.56","1","0","0","3","667","58","609","0.08695652173913043"
"48","0.52","2.81","1.56","1","0","0","20","648","93","555","0.14351851851851852"
"47","0.52","2.81","1.56","1","0","0","23","592","78","514","0.13175675675675674"
"57","0.52","2.81","1.56","1","0","0","4","656","60","596","0.09146341463414634"
"61","0.52","2.81","1.56","1","0","0","11","662","60","602","0.09063444108761329"
"58","0.52","2.81","1.56","1","0","0","9","646","86","560","0.13312693498452013"
"51","0.52","2.81","1.56","1","0","0","28","632","104","528","0.16455696202531644"
"60","0.52","2.81","1.56","1","0","0","6","640","63","577","0.0984375"
"62","0.52","2.81","1.56","1","0","0","4","665","58","607","0.08721804511278196"
"45","0.52","2.81","1.56","1","0","0","24","614","80","534","0.13029315960912052"
"56","0.52","2.81","1.56","1","0","0","12","655","88","567","0.13435114503816795"
"46","0.52","2.81","1.56","1","0","0","24","628","62","566","0.09872611464968153"
"57","0.52","2.81","1.56","1","0","0","5","650","61","589","0.09384615384615384"
"61","0.52","2.81","1.56","1","0","0","12","662","63","599","0.09516616314199396"
"59","0.52","2.81","1.56","1","0","0","8","652","73","579","0.11196319018404909"
"51","0.52","2.81","1.56","1","0","0","29","627","104","523","0.16586921850079744"
"56","0.52","2.81","1.56","1","0","0","13","646","88","558","0.13622291021671826"
"58","0.52","2.81","1.56","1","0","0","10","646","86","560","0.13312693498452013"
"60","0.52","2.81","1.56","1","0","0","7","645","64","581","0.09922480620155039"
"51","0.52","2.81","1.56","1","0","0","30","622","107","515","0.1720257234726688"
"59","0.52","2.81","1.56","1","0","0","9","649","74","575","0.1140215716486903"
"57","0.52","2.81","1.56","1","0","0","6","649","61","588","0.09399075500770417"
"56","0.52","2.81","1.56","1","0","0","14","645","87","558","0.13488372093023257"
"58","0.52","2.81","1.56","1","0","0","11","646","84","562","0.13003095975232198"
"56","0.52","2.81","1.56","1","0","0","15","644","87","557","0.13509316770186336"
"58","0.52","2.81","1.56","1","0","0","12","645","83","562","0.12868217054263567"
"56","0.52","2.81","1.56","1","0","0","16","636","86","550","0.13522012578616352"
"58","0.52","2.81","1.56","1","0","0","13","645","83","562","0.12868217054263567"
"56","0.52","2.81","1.56","1","0","0","17","631","88","543","0.13946117274167988"
"58","0.52","2.81","1.56","1","0","0","14","641","83","558","0.1294851794071763"
"56","0.52","2.81","1.56","1","0","0","18","630","88","542","0.13968253968253969"
"58","0.52","2.81","1.56","1","0","0","15","642","83","559","0.1292834890965732"
"56","0.52","2.81","1.56","1","0","0","19","626","89","537","0.14217252396166133"
"58","0.52","2.81","1.56","1","0","0","16","641","83","558","0.1294851794071763"
"56","0.52","2.81","1.56","1","0","0","20","623","88","535","0.14125200642054575"
"58","0.52","2.81","1.56","1","0","0","17","638","82","556","0.12852664576802508"
"56","0.52","2.81","1.56","1","0","0","21","620","89","531","0.1435483870967742"
"58","0.52","2.81","1.56","1","0","0","18","630","82","548","0.13015873015873017"
"56","0.52","2.81","1.56","1","0","0","22","612","90","522","0.14705882352941177"
"58","0.52","2.81","1.56","1","0","0","19","627","83","544","0.13237639553429026"
"58","0.52","2.81","1.56","1","0","0","20","630","84","546","0.13333333333333333"
"58","0.52","2.81","1.56","1","0","0","21","627","84","543","0.1339712918660287"
"56","0.52","2.81","1.56","1","0","0","23","614","90","524","0.1465798045602606"
"47","0.52","2.81","1.56","1","0","0","24","581","76","505","0.13080895008605853"
"48","0.52","2.81","1.56","1","0","0","21","645","91","554","0.14108527131782947"
"61","0.52","2.81","1.56","1","0","0","13","657","64","593","0.0974124809741248"
"62","0.52","2.81","1.56","1","0","0","5","665","59","606","0.0887218045112782"
"58","0.52","2.81","1.56","1","0","0","22","621","82","539","0.1320450885668277"
"57","0.52","2.81","1.56","1","0","0","7","649","61","588","0.09399075500770417"
"59","0.52","2.81","1.56","1","0","0","10","649","73","576","0.11248073959938366"
"56","0.52","2.81","1.56","1","0","0","24","617","93","524","0.1507293354943274"
"61","0.52","2.81","1.56","1","0","0","14","656","66","590","0.10060975609756098"
