"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"C:\temp\netlogo-paper\model.nlogo"
"high_inflow_share_30y"
"02/20/2026 23:18:46:501 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","share-muslim-incoming","muslim-birth-rate","non-muslim-birth-rate","coverage-coefficient","agents-coming","agents-leaving","[step]","count turtles","count turtles with [religion = ""muslim""]","count turtles with [religion = ""non-muslim""]","ifelse-value (count turtles = 0) [0] [count turtles with [religion = ""muslim""] / count turtles]"
"14","0.7","2.81","1.56","1","3.36","1.66","7","670","85","585","0.12686567164179105"
"17","0.7","2.81","1.56","1","3.36","1.66","0","670","65","605","0.09701492537313433"
"18","0.7","2.81","1.56","1","3.36","1.66","0","670","70","600","0.1044776119402985"
"15","0.7","2.81","1.56","1","3.36","1.66","4","671","82","589","0.12220566318926974"
"13","0.7","2.81","1.56","1","3.36","1.66","6","664","85","579","0.1280120481927711"
"16","0.7","2.81","1.56","1","3.36","1.66","3","664","68","596","0.10240963855421686"
"22","0.7","2.81","1.56","1","3.36","1.66","0","670","81","589","0.1208955223880597"
"19","0.7","2.81","1.56","1","3.36","1.66","0","670","73","597","0.10895522388059702"
"14","0.7","2.81","1.56","1","3.36","1.66","8","663","86","577","0.1297134238310709"
"20","0.7","2.81","1.56","1","3.36","1.66","0","670","69","601","0.10298507462686567"
"17","0.7","2.81","1.56","1","3.36","1.66","1","670","64","606","0.0955223880597015"
"19","0.7","2.81","1.56","1","3.36","1.66","1","674","78","596","0.11572700296735905"
"20","0.7","2.81","1.56","1","3.36","1.66","1","663","70","593","0.10558069381598793"
"13","0.7","2.81","1.56","1","3.36","1.66","7","667","90","577","0.13493253373313344"
"21","0.7","2.81","1.56","1","3.36","1.66","1","671","67","604","0.09985096870342772"
"23","0.7","2.81","1.56","1","3.36","1.66","0","670","64","606","0.0955223880597015"
"17","0.7","2.81","1.56","1","3.36","1.66","2","668","66","602","0.09880239520958084"
"18","0.7","2.81","1.56","1","3.36","1.66","1","667","71","596","0.10644677661169415"
"16","0.7","2.81","1.56","1","3.36","1.66","4","664","71","593","0.10692771084337349"
"22","0.7","2.81","1.56","1","3.36","1.66","1","668","82","586","0.12275449101796407"
"14","0.7","2.81","1.56","1","3.36","1.66","9","665","89","576","0.13383458646616542"
"15","0.7","2.81","1.56","1","3.36","1.66","5","670","89","581","0.1328358208955224"
"19","0.7","2.81","1.56","1","3.36","1.66","2","672","79","593","0.11755952380952381"
"20","0.7","2.81","1.56","1","3.36","1.66","2","660","73","587","0.11060606060606061"
"16","0.7","2.81","1.56","1","3.36","1.66","5","660","72","588","0.10909090909090909"
"19","0.7","2.81","1.56","1","3.36","1.66","3","672","82","590","0.12202380952380952"
"18","0.7","2.81","1.56","1","3.36","1.66","2","659","72","587","0.10925644916540213"
"19","0.7","2.81","1.56","1","3.36","1.66","4","667","84","583","0.12593703148425786"
"9","0.7","2.81","1.56","1","3.36","1.66","28","680","146","534","0.21470588235294116"
"20","0.7","2.81","1.56","1","3.36","1.66","3","663","72","591","0.1085972850678733"
"16","0.7","2.81","1.56","1","3.36","1.66","6","666","74","592","0.1111111111111111"
"22","0.7","2.81","1.56","1","3.36","1.66","2","661","85","576","0.12859304084720122"
"14","0.7","2.81","1.56","1","3.36","1.66","10","660","89","571","0.13484848484848486"
"18","0.7","2.81","1.56","1","3.36","1.66","3","651","73","578","0.11213517665130568"
"15","0.7","2.81","1.56","1","3.36","1.66","6","678","92","586","0.13569321533923304"
"21","0.7","2.81","1.56","1","3.36","1.66","2","667","70","597","0.10494752623688156"
"23","0.7","2.81","1.56","1","3.36","1.66","1","672","66","606","0.09821428571428571"
"13","0.7","2.81","1.56","1","3.36","1.66","8","671","93","578","0.13859910581222057"
"17","0.7","2.81","1.56","1","3.36","1.66","3","667","68","599","0.10194902548725637"
"9","0.7","2.81","1.56","1","3.36","1.66","29","676","147","529","0.21745562130177515"
"20","0.7","2.81","1.56","1","3.36","1.66","4","663","75","588","0.11312217194570136"
"19","0.7","2.81","1.56","1","3.36","1.66","5","668","90","578","0.1347305389221557"
"22","0.7","2.81","1.56","1","3.36","1.66","3","657","85","572","0.1293759512937595"
"16","0.7","2.81","1.56","1","3.36","1.66","7","667","77","590","0.11544227886056972"
"14","0.7","2.81","1.56","1","3.36","1.66","11","662","89","573","0.13444108761329304"
"21","0.7","2.81","1.56","1","3.36","1.66","3","666","72","594","0.10810810810810811"
"18","0.7","2.81","1.56","1","3.36","1.66","4","650","76","574","0.11692307692307692"
"13","0.7","2.81","1.56","1","3.36","1.66","9","675","97","578","0.1437037037037037"
"17","0.7","2.81","1.56","1","3.36","1.66","4","664","70","594","0.10542168674698796"
"15","0.7","2.81","1.56","1","3.36","1.66","7","683","96","587","0.14055636896046853"
"23","0.7","2.81","1.56","1","3.36","1.66","2","660","68","592","0.10303030303030303"
"9","0.7","2.81","1.56","1","3.36","1.66","30","670","148","522","0.2208955223880597"
"16","0.7","2.81","1.56","1","3.36","1.66","8","670","80","590","0.11940298507462686"
"14","0.7","2.81","1.56","1","3.36","1.66","12","662","91","571","0.13746223564954682"
"18","0.7","2.81","1.56","1","3.36","1.66","5","651","81","570","0.12442396313364056"
"22","0.7","2.81","1.56","1","3.36","1.66","4","654","88","566","0.1345565749235474"
"14","0.7","2.81","1.56","1","3.36","1.66","13","662","92","570","0.13897280966767372"
"21","0.7","2.81","1.56","1","3.36","1.66","4","663","76","587","0.11463046757164404"
"20","0.7","2.81","1.56","1","3.36","1.66","5","656","78","578","0.11890243902439024"
"19","0.7","2.81","1.56","1","3.36","1.66","6","671","94","577","0.14008941877794337"
"13","0.7","2.81","1.56","1","3.36","1.66","10","681","103","578","0.1512481644640235"
"15","0.7","2.81","1.56","1","3.36","1.66","8","685","101","584","0.14744525547445256"
"14","0.7","2.81","1.56","1","3.36","1.66","14","664","94","570","0.14156626506024098"
"17","0.7","2.81","1.56","1","3.36","1.66","5","658","72","586","0.1094224924012158"
"22","0.7","2.81","1.56","1","3.36","1.66","5","656","93","563","0.14176829268292682"
"20","0.7","2.81","1.56","1","3.36","1.66","6","657","83","574","0.1263318112633181"
"15","0.7","2.81","1.56","1","3.36","1.66","9","674","103","571","0.15281899109792285"
"14","0.7","2.81","1.56","1","3.36","1.66","15","663","97","566","0.14630467571644043"
"22","0.7","2.81","1.56","1","3.36","1.66","6","656","97","559","0.14786585365853658"
"20","0.7","2.81","1.56","1","3.36","1.66","7","659","84","575","0.1274658573596358"
"15","0.7","2.81","1.56","1","3.36","1.66","10","672","105","567","0.15625"
"15","0.7","2.81","1.56","1","3.36","1.66","11","669","106","563","0.15844544095665172"
"13","0.7","2.81","1.56","1","3.36","1.66","11","680","105","575","0.15441176470588236"
"24","0.7","2.81","1.56","1","3.36","1.66","0","670","71","599","0.10597014925373134"
"21","0.7","2.81","1.56","1","3.36","1.66","5","663","78","585","0.11764705882352941"
"16","0.7","2.81","1.56","1","3.36","1.66","9","673","82","591","0.12184249628528974"
"22","0.7","2.81","1.56","1","3.36","1.66","7","654","102","552","0.1559633027522936"
"15","0.7","2.81","1.56","1","3.36","1.66","12","670","108","562","0.16119402985074627"
"14","0.7","2.81","1.56","1","3.36","1.66","16","674","103","571","0.15281899109792285"
"13","0.7","2.81","1.56","1","3.36","1.66","12","685","109","576","0.1591240875912409"
"21","0.7","2.81","1.56","1","3.36","1.66","6","664","81","583","0.12198795180722892"
"22","0.7","2.81","1.56","1","3.36","1.66","8","651","103","548","0.15821812596006143"
"15","0.7","2.81","1.56","1","3.36","1.66","13","670","113","557","0.16865671641791044"
"13","0.7","2.81","1.56","1","3.36","1.66","13","689","114","575","0.16545718432510886"
"15","0.7","2.81","1.56","1","3.36","1.66","14","672","118","554","0.17559523809523808"
"13","0.7","2.81","1.56","1","3.36","1.66","14","692","118","574","0.17052023121387283"
"15","0.7","2.81","1.56","1","3.36","1.66","15","675","119","556","0.17629629629629628"
"20","0.7","2.81","1.56","1","3.36","1.66","8","660","86","574","0.1303030303030303"
"18","0.7","2.81","1.56","1","3.36","1.66","6","661","86","575","0.13010590015128592"
"23","0.7","2.81","1.56","1","3.36","1.66","3","660","68","592","0.10303030303030303"
"24","0.7","2.81","1.56","1","3.36","1.66","1","663","74","589","0.11161387631975868"
"14","0.7","2.81","1.56","1","3.36","1.66","17","672","106","566","0.15773809523809523"
"17","0.7","2.81","1.56","1","3.36","1.66","6","657","76","581","0.1156773211567732"
"16","0.7","2.81","1.56","1","3.36","1.66","10","674","84","590","0.12462908011869436"
"19","0.7","2.81","1.56","1","3.36","1.66","7","668","98","570","0.1467065868263473"
"13","0.7","2.81","1.56","1","3.36","1.66","15","694","121","573","0.17435158501440923"
"21","0.7","2.81","1.56","1","3.36","1.66","7","668","83","585","0.12425149700598802"
"22","0.7","2.81","1.56","1","3.36","1.66","9","652","103","549","0.1579754601226994"
"15","0.7","2.81","1.56","1","3.36","1.66","16","674","120","554","0.17804154302670624"
"16","0.7","2.81","1.56","1","3.36","1.66","11","669","88","581","0.13153961136023917"
"24","0.7","2.81","1.56","1","3.36","1.66","2","658","77","581","0.11702127659574468"
"23","0.7","2.81","1.56","1","3.36","1.66","4","667","72","595","0.10794602698650675"
"13","0.7","2.81","1.56","1","3.36","1.66","16","694","123","571","0.17723342939481268"
"15","0.7","2.81","1.56","1","3.36","1.66","17","681","122","559","0.17914831130690162"
"16","0.7","2.81","1.56","1","3.36","1.66","12","665","87","578","0.13082706766917293"
"24","0.7","2.81","1.56","1","3.36","1.66","3","658","80","578","0.12158054711246201"
"16","0.7","2.81","1.56","1","3.36","1.66","13","658","91","567","0.13829787234042554"
"23","0.7","2.81","1.56","1","3.36","1.66","5","669","74","595","0.11061285500747384"
"14","0.7","2.81","1.56","1","3.36","1.66","18","672","110","562","0.1636904761904762"
"22","0.7","2.81","1.56","1","3.36","1.66","10","652","101","551","0.1549079754601227"
"20","0.7","2.81","1.56","1","3.36","1.66","9","664","89","575","0.13403614457831325"
"24","0.7","2.81","1.56","1","3.36","1.66","4","663","83","580","0.12518853695324283"
"19","0.7","2.81","1.56","1","3.36","1.66","8","677","102","575","0.15066469719350073"
"18","0.7","2.81","1.56","1","3.36","1.66","7","655","90","565","0.13740458015267176"
"17","0.7","2.81","1.56","1","3.36","1.66","7","655","76","579","0.11603053435114503"
"13","0.7","2.81","1.56","1","3.36","1.66","17","699","128","571","0.18311874105865522"
"21","0.7","2.81","1.56","1","3.36","1.66","8","663","82","581","0.12368024132730016"
"16","0.7","2.81","1.56","1","3.36","1.66","14","657","93","564","0.1415525114155251"
"23","0.7","2.81","1.56","1","3.36","1.66","6","669","78","591","0.11659192825112108"
"24","0.7","2.81","1.56","1","3.36","1.66","5","661","85","576","0.12859304084720122"
"15","0.7","2.81","1.56","1","3.36","1.66","18","683","126","557","0.18448023426061494"
"16","0.7","2.81","1.56","1","3.36","1.66","15","663","96","567","0.14479638009049775"
"17","0.7","2.81","1.56","1","3.36","1.66","8","652","78","574","0.1196319018404908"
"14","0.7","2.81","1.56","1","3.36","1.66","19","676","115","561","0.17011834319526628"
"22","0.7","2.81","1.56","1","3.36","1.66","11","653","105","548","0.16079632465543645"
"18","0.7","2.81","1.56","1","3.36","1.66","8","656","92","564","0.1402439024390244"
"24","0.7","2.81","1.56","1","3.36","1.66","6","657","91","566","0.1385083713850837"
"23","0.7","2.81","1.56","1","3.36","1.66","7","666","80","586","0.12012012012012012"
"13","0.7","2.81","1.56","1","3.36","1.66","18","704","132","572","0.1875"
"15","0.7","2.81","1.56","1","3.36","1.66","19","681","130","551","0.19089574155653452"
